#
# simpletest.rb log for n = 1000000, m = 100, eps = 0.1
#
bxxbxxxx,0.00011431184270690439,1.0691060541850904e-05,100,-0.1460886598472106,1.1495323822450678
bxabxb,0.0001714677640603566,1.3093447325522975e-05,100,-0.054054829317331354,1.0007637451336946
bxxxxa,0.0003429355281207132,1.8515342917274466e-05,100,0.007262726911814895,0.9564355176358342
abxxxb,0.0003429355281207132,1.8515342917274466e-05,100,-0.14072264998572165,0.9920128426416872
bxaabx,0.0002572016460905349,1.603544490819582e-05,100,0.0722370920231259,0.9253412577142934
bxbxxa,0.0001714677640603566,1.3093447325522975e-05,100,0.10633073972272448,0.9906313911711313
aaaabx,0.00012860082304526745,1.1339501085743566e-05,100,-0.09355112162748962,0.9174705526305993
bxxaa,0.0005144032921810699,2.2674626379150398e-05,100,-0.07379579945839851,1.0637998285801211
abxabx,0.0002572016460905349,1.603544490819582e-05,100,0.01236971662468366,0.9316602681652568
bxbxxxxx,0.00011431184270690439,1.0691060541850904e-05,100,0.06717362513142006,0.9801353978729891
bxxxxxxx,0.00022862368541380878,1.5118578525254171e-05,100,0.24514967329766926,0.9504069933176184
abxxxbx,0.0001714677640603566,1.3093447325522975e-05,100,-0.1166815753234485,0.9761674277634222
bxxxbxb,0.0001143118427069044,1.0691060541850904e-05,100,0.0035690839974414092,1.0509031277845517
abxxxxxx,0.00011431184270690439,1.0691060541850904e-05,100,0.09804053479937978,1.0789526023787406
aaaaa,0.00012860082304526747,1.1339501085743568e-05,100,0.08899659227523694,0.966922681308841
abxxxxb,0.0001143118427069044,1.0691060541850904e-05,100,-0.017944216680227543,1.050455016168171
bxxbxxx,0.0003429355281207132,1.8515342917274466e-05,100,-0.07321107293392577,1.1201717255898258
bxabxxx,0.0001714677640603566,1.3093447325522975e-05,100,0.005516953468975112,0.8833392319338075
bxxxxxa,0.0001143118427069044,1.0691060541850904e-05,100,-0.04694040455012918,0.9108805836999896
bxxxxab,0.0001143118427069044,1.0691060541850904e-05,100,0.02134094107899379,1.052212062239397
bxxxxxbx,0.00011431184270690439,1.0691060541850904e-05,100,-0.0927730886025528,1.030061674128044
bxbxab,0.0001714677640603566,1.3093447325522975e-05,100,0.020028028763075384,1.0321876920168036
bxxabxx,0.0001714677640603566,1.3093447325522975e-05,100,-0.09987927761449004,0.968818937500909
